intervention,channel,decode_step,tree_depth,js,max_abs_delta,baseline_argmax,pulse_argmax,branch_flip,baseline_entropy,pulse_entropy
base:subtree-energy:eps-0.10,base,2,2,0.0002717026509344578,0.021202445030212402,0,0,0,0.5945155620574951,0.6132712960243225
base:subtree-energy:eps-0.10,base,2,3,0.0002840789966285229,0.021202445030212402,0,0,0,1.0177161693572998,1.0203890800476074
base:subtree-energy:eps-0.10,base,2,4,0.0002929666079580784,0.011985808610916138,0,0,0,1.6899428367614746,1.693356990814209
base:subtree-energy:eps-0.10,base,2,5,0.00029316183645278215,0.006001293659210205,1,1,0,2.3639636039733887,2.367687702178955
base:subtree-energy:eps-0.10,base,3,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,3,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,3,2,0.0002990555949509144,0.023643553256988525,0,0,0,0.6537303924560547,0.6660768389701843
base:subtree-energy:eps-0.10,base,3,3,0.0003464748151600361,0.023643523454666138,0,0,0,1.049169898033142,1.04110848903656
base:subtree-energy:eps-0.10,base,3,4,0.00037192762829363346,0.013237297534942627,0,0,0,1.7113738059997559,1.705106258392334
base:subtree-energy:eps-0.10,base,3,5,0.00037206971319392323,0.006627976894378662,1,1,0,2.3707430362701416,2.3652288913726807
base:subtree-energy:eps-0.10,base,4,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,4,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,4,2,0.00024033291265368462,0.02042841911315918,0,0,0,0.6177819967269897,0.6333171129226685
base:subtree-energy:eps-0.10,base,4,3,0.0004780958406627178,0.02214677631855011,0,0,0,1.039624571800232,1.0280938148498535
base:subtree-energy:eps-0.10,base,4,4,0.0005172503879293799,0.01758844405412674,0,0,0,1.7085907459259033,1.6996521949768066
base:subtree-energy:eps-0.10,base,4,5,0.000517609587404877,0.010286696255207062,1,1,0,2.3293819427490234,2.321051597595215
base:subtree-energy:eps-0.10,base,5,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,5,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,5,2,7.662666030228138e-05,0.01234138011932373,0,0,0,0.6890344023704529,0.6909708976745605
base:subtree-energy:eps-0.10,base,5,3,0.0002751816064119339,0.018838778138160706,2,2,0,1.053797960281372,1.0404458045959473
base:subtree-energy:eps-0.10,base,5,4,0.0002761505311354995,0.01103285700082779,1,1,0,1.6563072204589844,1.6410670280456543
base:subtree-energy:eps-0.10,base,5,5,0.00027651572600007057,0.006973586976528168,2,2,0,2.301750659942627,2.2861199378967285
base:subtree-energy:eps-0.10,base,6,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,6,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,6,2,4.230532795190811e-05,0.009193062782287598,0,0,0,0.6923111081123352,0.6928940415382385
base:subtree-energy:eps-0.10,base,6,3,0.00015039462596178055,0.015260696411132812,2,2,0,1.0525593757629395,1.0472636222839355
base:subtree-energy:eps-0.10,base,6,4,0.0001506269909441471,0.008191123604774475,5,5,0,1.6711277961730957,1.663629412651062
base:subtree-energy:eps-0.10,base,6,5,0.00015075289411470294,0.004566021263599396,2,2,0,2.3368308544158936,2.3289976119995117
base:subtree-energy:eps-0.10,base,7,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,7,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,7,2,5.910987965762615e-05,0.009986579418182373,0,0,0,0.6086922883987427,0.6170380115509033
base:subtree-energy:eps-0.10,base,7,3,0.0001714332029223442,0.016350507736206055,0,0,0,1.0854361057281494,1.0823643207550049
base:subtree-energy:eps-0.10,base,7,4,0.00019834144040942192,0.013926267623901367,1,1,0,1.7331006526947021,1.7313439846038818
base:subtree-energy:eps-0.10,base,7,5,0.00019881047774106264,0.00855281949043274,2,2,0,2.3553595542907715,2.3534228801727295
base:subtree-energy:eps-0.10,base,8,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,8,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,8,2,1.2866221368312836e-05,0.004526972770690918,0,0,0,0.585580587387085,0.5899779200553894
base:subtree-energy:eps-0.10,base,8,3,6.501423195004463e-05,0.010393649339675903,0,0,0,1.0789787769317627,1.0771163702011108
base:subtree-energy:eps-0.10,base,8,4,9.041070006787777e-05,0.010371804237365723,1,1,0,1.6958112716674805,1.6953468322753906
base:subtree-energy:eps-0.10,base,8,5,9.061460150405765e-05,0.006170839071273804,2,2,0,2.3291659355163574,2.3282999992370605
base:subtree-energy:eps-0.10,base,9,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,9,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,9,2,1.102307578548789e-09,0.00012598931789398193,0,0,0,0.5129351615905762,0.5127676725387573
base:subtree-energy:eps-0.10,base,9,3,2.4131033569574356e-05,0.005950450897216797,0,0,0,1.0241734981536865,1.0203194618225098
base:subtree-energy:eps-0.10,base,9,4,5.420902743935585e-05,0.007701292634010315,1,1,0,1.6281479597091675,1.6265041828155518
base:subtree-energy:eps-0.10,base,9,5,5.505472654476762e-05,0.005129538476467133,2,2,0,2.233487129211426,2.232130527496338
base:subtree-energy:eps-0.10,base,10,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,10,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,10,2,2.611230593174696e-05,0.0064720213413238525,0,0,0,0.5875202417373657,0.593711256980896
base:subtree-energy:eps-0.10,base,10,3,3.181805368512869e-05,0.0064720213413238525,0,0,0,1.0865856409072876,1.0877100229263306
base:subtree-energy:eps-0.10,base,10,4,5.5150361731648445e-05,0.007400721311569214,1,1,0,1.6617393493652344,1.668091058731079
base:subtree-energy:eps-0.10,base,10,5,5.629050428979099e-05,0.004230998456478119,2,2,0,2.32112455368042,2.32794189453125
base:subtree-energy:eps-0.10,base,11,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,11,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,11,2,4.169135354459286e-05,0.0075245201587677,0,0,0,0.5179011225700378,0.5275678038597107
base:subtree-energy:eps-0.10,base,11,3,4.449160769581795e-05,0.0075244903564453125,0,0,0,1.04121732711792,1.0448932647705078
base:subtree-energy:eps-0.10,base,11,4,7.432984421029687e-05,0.006794646382331848,1,1,0,1.6084396839141846,1.61992347240448
base:subtree-energy:eps-0.10,base,11,5,7.663140422664583e-05,0.00450567901134491,2,2,0,2.2561488151550293,2.268587589263916
base:subtree-energy:eps-0.10,base,12,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,12,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,12,2,0.00011491402983665466,0.014511138200759888,0,0,0,0.6459688544273376,0.6546416878700256
base:subtree-energy:eps-0.10,base,12,3,0.00019900966435670853,0.01799952983856201,2,2,0,1.0968503952026367,1.0964637994766235
base:subtree-energy:eps-0.10,base,12,4,0.00020407233387231827,0.013233289122581482,1,1,0,1.6702508926391602,1.6716402769088745
base:subtree-energy:eps-0.10,base,12,5,0.00020644394680857658,0.007985875010490417,2,2,0,2.3357419967651367,2.337533950805664
base:subtree-energy:eps-0.10,base,13,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,13,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,13,2,4.474888555705547e-05,0.009309649467468262,0,0,0,0.6759723424911499,0.6792742013931274
base:subtree-energy:eps-0.10,base,13,3,6.208568811416626e-05,0.01043197512626648,2,2,0,1.053755760192871,1.0539586544036865
base:subtree-energy:eps-0.10,base,13,4,6.400333950296044e-05,0.007172048091888428,2,2,0,1.6675952672958374,1.668576955795288
base:subtree-energy:eps-0.10,base,13,5,6.635076715610921e-05,0.003644406795501709,4,8,1,2.346712589263916,2.347579002380371
base:subtree-energy:eps-0.10,base,14,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,14,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,14,2,7.492071017622948e-05,0.012230247259140015,0,0,0,0.6920446157455444,0.6928942203521729
base:subtree-energy:eps-0.10,base,14,3,9.468197822570801e-05,0.012230217456817627,2,2,0,1.0372376441955566,1.032233715057373
base:subtree-energy:eps-0.10,base,14,4,0.00012012466322630644,0.009667202830314636,4,4,0,1.6922214031219482,1.6877011060714722
base:subtree-energy:eps-0.10,base,14,5,0.00012479920405894518,0.0056166499853134155,8,8,0,2.370516777038574,2.3661413192749023
base:subtree-energy:eps-0.10,base,15,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,15,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,15,2,1.0449730325490236e-07,0.0002967417240142822,0,0,0,0.6660906076431274,0.6659505367279053
base:subtree-energy:eps-0.10,base,15,3,1.0398616723250598e-07,0.00032645463943481445,2,2,0,1.0927734375,1.0928466320037842
base:subtree-energy:eps-0.10,base,15,4,3.04972636513412e-05,0.0040819644927978516,1,1,0,1.6902343034744263,1.6937708854675293
base:subtree-energy:eps-0.10,base,15,5,3.3472024369984865e-05,0.003184095025062561,2,2,0,2.3602395057678223,2.363516092300415
base:subtree-energy:eps-0.10,base,16,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,16,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,16,2,1.9878847524523735e-05,0.006162762641906738,0,0,0,0.6695947051048279,0.672222375869751
base:subtree-energy:eps-0.10,base,16,3,2.0162551663815975e-05,0.006162732839584351,2,2,0,1.078802227973938,1.0770609378814697
base:subtree-energy:eps-0.10,base,16,4,5.922146374359727e-05,0.006931573152542114,2,4,1,1.7054579257965088,1.707268476486206
base:subtree-energy:eps-0.10,base,16,5,6.265024421736598e-05,0.003517359495162964,2,2,0,2.385063409805298,2.3867835998535156
base:subtree-energy:eps-0.10,base,17,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,17,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,17,2,1.26339728012681e-06,0.0015431046485900879,0,0,0,0.6843732595443726,0.6839576959609985
base:subtree-energy:eps-0.10,base,17,3,3.824185114353895e-06,0.002646923065185547,2,2,0,1.0384639501571655,1.0377874374389648
base:subtree-energy:eps-0.10,base,17,4,5.38902822881937e-05,0.006498344242572784,2,2,0,1.6847503185272217,1.6890921592712402
base:subtree-energy:eps-0.10,base,17,5,5.66637609153986e-05,0.004496462643146515,4,4,0,2.3601768016815186,2.3646156787872314
base:subtree-energy:eps-0.10,base,18,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,18,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,18,2,1.0282965376973152e-05,0.0040985941886901855,0,0,0,0.5948771238327026,0.5986652374267578
base:subtree-energy:eps-0.10,base,18,3,5.8635836467146873e-05,0.009892970323562622,1,1,0,1.083418607711792,1.0816066265106201
base:subtree-energy:eps-0.10,base,18,4,0.00013115094043314457,0.007617264986038208,2,2,0,1.6826341152191162,1.6892775297164917
base:subtree-energy:eps-0.10,base,18,5,0.0001334163243882358,0.00498548150062561,5,5,0,2.3505635261535645,2.357569456100464
base:subtree-energy:eps-0.10,base,19,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,19,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,19,2,7.458124309778214e-05,0.011497437953948975,0,0,0,0.6310474276542664,0.6391180753707886
base:subtree-energy:eps-0.10,base,19,3,7.682316936552525e-05,0.011497437953948975,1,1,0,1.0745561122894287,1.0741605758666992
base:subtree-energy:eps-0.10,base,19,4,0.00015198905020952225,0.011144787073135376,2,2,0,1.7251291275024414,1.731764554977417
base:subtree-energy:eps-0.10,base,19,5,0.0001543932012282312,0.006737187504768372,5,5,0,2.390928268432617,2.397968053817749
base:subtree-energy:eps-0.10,base,20,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,20,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,20,2,2.3138243705034256e-05,0.0068003833293914795,1,1,0,0.693016767501831,0.692704439163208
base:subtree-energy:eps-0.10,base,20,3,2.726761158555746e-05,0.006800353527069092,2,2,0,0.985754132270813,0.9830535650253296
base:subtree-energy:eps-0.10,base,20,4,9.16249118745327e-05,0.010230109095573425,4,4,0,1.6687325239181519,1.6675243377685547
base:subtree-energy:eps-0.10,base,20,5,9.468459757044911e-05,0.005341067910194397,8,8,0,2.3491878509521484,2.347503900527954
base:subtree-energy:eps-0.10,base,21,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,21,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,21,2,8.539063856005669e-06,0.003993570804595947,0,0,0,0.6555671095848083,0.6577649712562561
base:subtree-energy:eps-0.10,base,21,3,6.079673767089844e-05,0.009468689560890198,1,1,0,1.0817452669143677,1.0776100158691406
base:subtree-energy:eps-0.10,base,21,4,0.00014302902854979038,0.008763283491134644,2,2,0,1.734731912612915,1.7368465662002563
base:subtree-energy:eps-0.10,base,21,5,0.00014499161625280976,0.006142832338809967,5,5,0,2.401118755340576,2.403327703475952
base:subtree-energy:eps-0.10,base,22,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,22,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,22,2,6.386451423168182e-05,0.010747760534286499,0,0,0,0.6413168907165527,0.6481695175170898
base:subtree-energy:eps-0.10,base,22,3,7.618189556524158e-05,0.010747760534286499,1,1,0,1.0751233100891113,1.0727757215499878
base:subtree-energy:eps-0.10,base,22,4,0.0001389810349792242,0.008750855922698975,2,2,0,1.7520620822906494,1.753302812576294
base:subtree-energy:eps-0.10,base,22,5,0.00014118448598310351,0.0056641846895217896,5,5,0,2.4185540676116943,2.42012882232666
base:subtree-energy:eps-0.10,base,23,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,base,23,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,base,23,2,9.737559594213963e-07,0.001383274793624878,0,0,0,0.6769633293151855,0.6774611473083496
base:subtree-energy:eps-0.10,base,23,3,1.5310070011764765e-06,0.0016986727714538574,1,1,0,1.0280919075012207,1.0284221172332764
base:subtree-energy:eps-0.10,base,23,4,4.887173417955637e-05,0.007151991128921509,2,2,0,1.7172539234161377,1.7186107635498047
base:subtree-energy:eps-0.10,base,23,5,5.105824675410986e-05,0.004095315933227539,4,4,0,2.4022464752197266,2.403311014175415
base:subtree-energy:eps-0.10,extra,0,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,0,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,0,2,0.0,0.0,0,0,0,0.6931471824645996,0.6931471824645996
base:subtree-energy:eps-0.10,extra,0,3,0.0,0.0,2,2,0,1.039733648300171,1.039733648300171
base:subtree-energy:eps-0.10,extra,0,4,0.0,0.0,4,4,0,1.7328808307647705,1.7328808307647705
base:subtree-energy:eps-0.10,extra,0,5,0.0,0.0,8,8,0,2.426027774810791,2.426027774810791
base:subtree-energy:eps-0.10,extra,1,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,1,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,1,2,0.0,0.0,0,0,0,0.6915340423583984,0.6915340423583984
base:subtree-energy:eps-0.10,extra,1,3,0.0,0.0,2,2,0,1.0577495098114014,1.0577495098114014
base:subtree-energy:eps-0.10,extra,1,4,0.0,0.0,5,5,0,1.749995231628418,1.749995231628418
base:subtree-energy:eps-0.10,extra,1,5,0.0,0.0,11,11,0,2.4431004524230957,2.4431004524230957
base:subtree-energy:eps-0.10,extra,2,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,2,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,2,2,0.0,0.0,1,1,0,0.6927227973937988,0.6927227973937988
base:subtree-energy:eps-0.10,extra,2,3,0.0,0.0,2,2,0,1.0291842222213745,1.0291842222213745
base:subtree-energy:eps-0.10,extra,2,4,0.0,0.0,4,4,0,1.7220839262008667,1.7220839262008667
base:subtree-energy:eps-0.10,extra,2,5,0.0,0.0,9,9,0,2.415142297744751,2.415142297744751
base:subtree-energy:eps-0.10,extra,3,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,3,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,3,2,0.0,0.0,1,1,0,0.691368818283081,0.691368818283081
base:subtree-energy:eps-0.10,extra,3,3,0.0,0.0,2,2,0,1.0172319412231445,1.0172319412231445
base:subtree-energy:eps-0.10,extra,3,4,0.0,0.0,4,4,0,1.708655595779419,1.708655595779419
base:subtree-energy:eps-0.10,extra,3,5,0.0,0.0,9,9,0,2.4017515182495117,2.4017515182495117
base:subtree-energy:eps-0.10,extra,4,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,4,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,4,2,0.0,0.0,1,1,0,0.693131685256958,0.693131685256958
base:subtree-energy:eps-0.10,extra,4,3,0.0,0.0,2,2,0,1.0377744436264038,1.0377744436264038
base:subtree-energy:eps-0.10,extra,4,4,0.0,0.0,4,4,0,1.730900764465332,1.730900764465332
base:subtree-energy:eps-0.10,extra,4,5,0.0,0.0,10,10,0,2.424043655395508,2.424043655395508
base:subtree-energy:eps-0.10,extra,5,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,5,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,5,2,0.0,0.0,1,1,0,0.6921248435974121,0.6921248435974121
base:subtree-energy:eps-0.10,extra,5,3,0.0,0.0,2,2,0,1.0230004787445068,1.0230004787445068
base:subtree-energy:eps-0.10,extra,5,4,0.0,0.0,4,4,0,1.7156126499176025,1.7156126499176025
base:subtree-energy:eps-0.10,extra,5,5,0.0,0.0,9,9,0,2.4086222648620605,2.4086222648620605
base:subtree-energy:eps-0.10,extra,6,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,6,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,6,2,0.0,0.0,1,1,0,0.6921038031578064,0.6921038031578064
base:subtree-energy:eps-0.10,extra,6,3,0.0,0.0,2,2,0,1.022828459739685,1.022828459739685
base:subtree-energy:eps-0.10,extra,6,4,0.0,0.0,4,4,0,1.715801477432251,1.715801477432251
base:subtree-energy:eps-0.10,extra,6,5,0.0,0.0,9,9,0,2.408750534057617,2.408750534057617
base:subtree-energy:eps-0.10,extra,7,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,7,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,7,2,0.0,0.0,1,1,0,0.6927980184555054,0.6927980184555054
base:subtree-energy:eps-0.10,extra,7,3,0.0,0.0,2,2,0,1.0302042961120605,1.0302042961120605
base:subtree-energy:eps-0.10,extra,7,4,0.0,0.0,4,4,0,1.7233229875564575,1.7233229875564575
base:subtree-energy:eps-0.10,extra,7,5,0.0,0.0,9,9,0,2.416435718536377,2.416435718536377
base:subtree-energy:eps-0.10,extra,8,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,8,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,8,2,0.0,0.0,0,0,0,0.6912452578544617,0.6912452578544617
base:subtree-energy:eps-0.10,extra,8,3,0.0,0.0,2,2,0,1.0591470003128052,1.0591470003128052
base:subtree-energy:eps-0.10,extra,8,4,0.0,0.0,5,5,0,1.750950574874878,1.750950574874878
base:subtree-energy:eps-0.10,extra,8,5,0.0,0.0,11,11,0,2.4440855979919434,2.4440855979919434
base:subtree-energy:eps-0.10,extra,9,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,9,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,9,2,0.0,0.0,0,0,0,0.6929070353507996,0.6929070353507996
base:subtree-energy:eps-0.10,extra,9,3,0.0,0.0,2,2,0,1.047072410583496,1.047072410583496
base:subtree-energy:eps-0.10,extra,9,4,0.0,0.0,5,5,0,1.74020254611969,1.74020254611969
base:subtree-energy:eps-0.10,extra,9,5,0.0,0.0,11,11,0,2.4333043098449707,2.4333043098449707
base:subtree-energy:eps-0.10,extra,10,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,10,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,10,2,0.0,0.0,0,0,0,0.6921056509017944,0.6921056509017944
base:subtree-energy:eps-0.10,extra,10,3,0.0,0.0,2,2,0,1.054481029510498,1.054481029510498
base:subtree-energy:eps-0.10,extra,10,4,0.0,0.0,5,5,0,1.7475379705429077,1.7475379705429077
base:subtree-energy:eps-0.10,extra,10,5,0.0,0.0,11,11,0,2.4406449794769287,2.4406449794769287
base:subtree-energy:eps-0.10,extra,11,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,11,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,11,2,0.0,0.0,1,1,0,0.6928972005844116,0.6928972005844116
base:subtree-energy:eps-0.10,extra,11,3,0.0,0.0,2,2,0,1.0317082405090332,1.0317082405090332
base:subtree-energy:eps-0.10,extra,11,4,0.0,0.0,4,4,0,1.724522590637207,1.724522590637207
base:subtree-energy:eps-0.10,extra,11,5,0.0,0.0,9,9,0,2.417581081390381,2.417581081390381
base:subtree-energy:eps-0.10,extra,12,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,12,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,12,2,0.0,0.0,1,1,0,0.692953884601593,0.692953884601593
base:subtree-energy:eps-0.10,extra,12,3,0.0,0.0,2,2,0,1.0327017307281494,1.0327017307281494
base:subtree-energy:eps-0.10,extra,12,4,0.0,0.0,4,4,0,1.7257262468338013,1.7257262468338013
base:subtree-energy:eps-0.10,extra,12,5,0.0,0.0,9,9,0,2.418735980987549,2.418735980987549
base:subtree-energy:eps-0.10,extra,13,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,13,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,13,2,0.0,0.0,1,1,0,0.6926764249801636,0.6926764249801636
base:subtree-energy:eps-0.10,extra,13,3,0.0,0.0,2,2,0,1.0286054611206055,1.0286054611206055
base:subtree-energy:eps-0.10,extra,13,4,0.0,0.0,4,4,0,1.7216960191726685,1.7216960191726685
base:subtree-energy:eps-0.10,extra,13,5,0.0,0.0,9,9,0,2.4146623611450195,2.4146623611450195
base:subtree-energy:eps-0.10,extra,14,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,14,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,14,2,0.0,0.0,1,1,0,0.6931471824645996,0.6931471824645996
base:subtree-energy:eps-0.10,extra,14,3,0.0,0.0,2,2,0,1.0396487712860107,1.0396487712860107
base:subtree-energy:eps-0.10,extra,14,4,0.0,0.0,5,5,0,1.732786774635315,1.732786774635315
base:subtree-energy:eps-0.10,extra,14,5,0.0,0.0,11,11,0,2.425931930541992,2.425931930541992
base:subtree-energy:eps-0.10,extra,15,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,15,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,15,2,0.0,0.0,0,0,0,0.6930553913116455,0.6930553913116455
base:subtree-energy:eps-0.10,extra,15,3,0.0,0.0,2,2,0,1.0443235635757446,1.0443235635757446
base:subtree-energy:eps-0.10,extra,15,4,0.0,0.0,4,4,0,1.7372437715530396,1.7372437715530396
base:subtree-energy:eps-0.10,extra,15,5,0.0,0.0,8,8,0,2.4303860664367676,2.4303860664367676
base:subtree-energy:eps-0.10,extra,16,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,16,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,16,2,0.0,0.0,0,0,0,0.6918106079101562,0.6918106079101562
base:subtree-energy:eps-0.10,extra,16,3,0.0,0.0,2,2,0,1.056259274482727,1.056259274482727
base:subtree-energy:eps-0.10,extra,16,4,0.0,0.0,5,5,0,1.7477595806121826,1.7477595806121826
base:subtree-energy:eps-0.10,extra,16,5,0.0,0.0,11,11,0,2.440906286239624,2.440906286239624
base:subtree-energy:eps-0.10,extra,17,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,17,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base:subtree-energy:eps-0.10,extra,17,2,0.0,0.0,0,0,0,0.6914557218551636,0.6914557218551636
base:subtree-energy:eps-0.10,extra,17,3,0.0,0.0,2,2,0,1.0581116676330566,1.0581116676330566
base:subtree-energy:eps-0.10,extra,17,4,0.0,0.0,5,5,0,1.7484451532363892,1.7484451532363892
base:subtree-energy:eps-0.10,extra,17,5,0.0,0.0,11,11,0,2.441568613052368,2.441568613052368
base:subtree-energy:eps-0.10,extra,18,0,0.0,0.0,0,0,0,-0.0,-0.0
base:subtree-energy:eps-0.10,extra,18,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
